company,rating,date,title,text,company_reply,user_url,user_num_reviews,user_geo_location
N26,Rated 1 out of 5 stars,2020-12-16T16:08:04.000Z,Membership surprise through a debt collection agency,"Apparently, I had a membership with this company.,This company did not communicate about the membership fees that were running and had to be paid. I myself did not use the products and services.,In spite of the fact that the company never communicated the outstanding invoices, after a year it came to me via a collection agency with additional costs.,I still took responsibility and paid for it immediately. The account of the collection agency has not been able to receive my payment and in the meantime, I receive letters from another collection agency with the outstanding costs and collection charges almost doubled. ,I find it ridiculous that this is not communicated to me as a client on time and that 2 external collection parties are involved. It is also ridiculous that I can't approach anyone within N26 for help and information because they don't know anything about it. They tell me to solve this with the collection agencies.","Hi Alper,,We're sorry to learn this.,When you sign up for an N26 account, you are asked to pick an account type of your choice. If you pick a premium account, there is a monthly fee associated with this. It is also necessary to consent to the terms of conditions of the account in order to proceed with account opening.,In the event of outstanding payments that need to be made to your N26 account, we will always communicate this to our customers via email in an effort to make contact to resolve the situation. If we receive no communication from the customer, we are obliged to hand the debt over to a collection agency.,Best Regards,,Lucy, Your N26 Support Team",/users/5fda30e0f232db001b05fbce,1,NL
N26,Rated 1 out of 5 stars,2020-12-15T09:52:51.000Z,Revolut is better,"I have N26 and Revolut and Revolut is by the far the better option. I have just moved country and changed my phone number. When trying to log in to N26 to change it it wants to send an SMS - to my old number. Which is pointless. So after finally getting through to someone on chat, and going through all the ID process - give them the card number, my email, my old phone number - they tell me I have to verify my identity by going to an ATM, making a withdrawal and then coming back onto chat to tell them I made a withdrawal! I'm isolating after moving country and I can't change my basic information online, ridiculous.","Hey Sarah,,Thank you for taking the time to leave your review.,First of all, we are sorry to hear you had a negative experience. We would like the opportunity to get some further feedback from you.,Can you kindly contact us via our Twitter support @N26_Support or you can send us a DM on our Facebook: (https://www.facebook.com/N26FR/). Please ensure to quote the following code (88221) when contacting us as a case has been opened for you and one of our dedicated team members will be on hand to chat with you further.,Best Regards,,Rose, Your N26 Support Team.",/users/5fd88766f232db001b04e51d,1,GB
N26,Rated 2 out of 5 stars,2020-12-15T09:54:46.000Z,Slow,"Very slow to process a SEPA transfer from another bank, never same day.,Edit for response: As I said, it's never same day, no matter what time the transfer is done.","Hey,,Thanks for your review.,We are in line with regular SEPA guidelines for all outgoing SEPA transfers. These guidelines state that your transfer will be completed within 1 banking day. This may also stretch to 2 banking days, depending on the time of day you initiated the transfer, and also the processing hours of the participating banks. You can learn more here: https://support.n26.com/en-eu/payments-transfers-and-withdrawals/transfers/how-long-do-transfers-take,We support SEPA Instant for incoming transfers, provided the sending bank also offers this. We will inform all of our customers once this is also implemented for outgoing transfers.,Best Regards,,Lucy, Your N26 Support Team",/users/5a26593d0000ff000aec28ae,20,IE
N26,Rated 1 out of 5 stars,2020-12-14T20:06:27.000Z,This bank is a joke - DO NOT DEPOSIT $ !!!!,This bank is a joke! DO NOT SIGN UP or DEPOSIT ANY MONEY. You will not get any level of assistance on chat. The chat closes on you and whomever is replying must be a bot not a human. The tools given to chat are zero. You will not get any customer assistance. I will engage the banking regulatory agencies to engage them.,,/users/5fd7c3d1a78beb001b3e34e1,1,US
N26,Rated 1 out of 5 stars,2020-12-12T10:04:22.000Z,Worst banking experience ever...the app…,Worst banking experience ever...the app is hopeless and customer support is utterly useless and takes forever...AVOID,"Hi Bryan,We're sorry you've had some app and Customer Service issues. We'd like to learn more about this so we can help out. You can also find our Social Media Support team on Facebook, or on Twitter via @N26_Support. We'd be happy to hear from you and resolve this.,Best Regards,,Lucy, Your N26 Support Team",/users/586c14cd0000ff000a683684,7,IE
N26,Rated 1 out of 5 stars,2020-12-10T22:36:33.000Z,Horrid bank stay away from,"Horrid bank stay away from,It locks your account no reply no answer left in the dark basically daylight robbery and all their dumb reps give the same robot answer","Hey,,In accordance with European banking regulations, N26 must carry out regular routine compliance checks on user accounts. As a regulated institution, we are obliged to do this to ensure our user accounts are kept safe and secure. On occasion, the result of these compliance checks will indicate that we must terminate our business relationship, and we will inform you of this via email.,This compliance process is overseen by a dedicated internal team, who will reach out to you via email with further updates. For this reason, our customer service agents cannot advise further. ,We understand your query and the concern you may have for the status of your account, but for your own security, we are unable to provide detailed information and support through here. We kindly ask that you respond to the email you would have received from us with any queries you may have.,Best Regards, ,Lucy, Your N26 Support Team",/users/5f03fae83242cb81f5369507,7,US
N26,Rated 1 out of 5 stars,2020-12-11T17:10:21.000Z,Very bad customer support and bad bank policies,"I had the most ridiculous customer service ever - they closed the chat even before the conversation was over..., I was not able to open a bank account and no reason was given me whatsoever, after several attempts of my part to understand what was going on.,EDIT: Excuse me, but what are you suggesting from that answer? This is unbelievable.","Hi António,,Thanks for your interest in opening an account with N26.,As a licensed and regulated mobile bank, we're obliged to securely verify all potential customers. On occasion, the result of the review of your account application and verification will indicate that we can't proceed with opening your N26 account. We apologise for any disappointment.,Best Regards,,Lucy, Your N26 Support Team",/users/5fd272116d7ad8001a4f43e4,1,PT
N26,Rated 1 out of 5 stars,2020-12-09T18:45:20.000Z,Worst customer service ever!!,Worst customer service ever!!! Rude and not helpful! Be aware before you open a bank account there! They claim to be an online bank but are not even able to do an online verification process correctly and when you ask for help they are rude and not helpful at all.,"Hey,,Thank you for taking the time to leave a review.,First of all, we are sorry to hear you area having issues with your verification. ,As a licensed mobile bank, we're obliged to securely verify the identity of all potential customers. You can open an account if you have one of our current supported documents here: (https://support.n26.com/en-eu/account-and-personal-details/verifying-my-identity/how-to-prove-my-identity). ,The majority of verification issues are due to a poor internet connection. We require that you have a strong stable internet connection in order to complete our verification.,We kindly suggest you ensure that you are following the guidelines on our support centre here:(https://support.n26.com/en-eu/account-and-personal-details/verifying-my-identity/why-isnt-my-video-verification-working).,We'd be more than happy to get some further feedback from you in order to investigate this matter and guide you through your verification. Can you kindly contact us via our Twitter support @N26_Support. Alternatively you can also send us a DM on our Facebook: (https://www.facebook.com/N26FR/). Please ensure to quote the code 94861 as a case has been opened for you and one of our dedicated team members will be on hand to assist you.,Best Regards,,Rose, Your N26 Support Team.",/users/5e7be0214c154fdf65332424,2,ES
N26,Rated 1 out of 5 stars,2020-12-09T13:07:22.000Z,Generally incompetent service and appalling app,"Terrible customer service, the app doesn't work, and clearly unreliable internal system, since several important communications seem to have been 'lost', resulting in me being frozen out of my account for over a week and only being able to speak to an unhelpful robot. Choose a REAL bank with REAL customers service","Hey Jamey,,Thank you for taking the time to leave a review.,First of all, we are sorry to hear that you had a negative experience.,We are more than happy to help you resolve any issue you may be experiencing and investigate this matter further for you. ,Can you kindly contact us via our Twitter support @N26_Support, we are very active here and can provide you with further advice. Alternatively you can also send us a DM on our Facebook: (https://www.facebook.com/N26FR/). Please ensure to quote the code 88197 and one of our dedicated team members will be on hand to assist you.,Best Regards,,Rose, Your N26 Support Team.",/users/5fd0cc03e8176d0019e27159,1,GB
N26,Rated 1 out of 5 stars,2021-01-12T16:16:09.000Z,invites all positive reviews. Only negatives found useful.,N26 invites all positive reviews. Only negatives found useful.,"Hey Jane,,Thanks for taking the time to leave your review.,In accordance with European banking processes, N26 must carry out regular and routine checks on user accounts. As a licensed and registered bank we are governed by strict guidelines and laws. This may mean that we are unable to offer an account anymore due to legal reasons. We are unable to go in to more detail for these legal reasons. ,You can find more information in our terms and conditions here: (https://docs.n26.com/legal/06+EU/01+Account/en/04account-terms-business-relationship-en.pdf).,Please accept our sincere apologies for any disappointment.,Best Regards,,Rose, Your N26 Support Team.",/users/5fab9513749227001a9f66e8,7,FI
N26,Rated 1 out of 5 stars,2020-12-06T07:55:11.000Z,A horrific disaster,"A horrific disaster, I strongly suggest and reccommend going elsewhere, I have never seen so much amateurism in banking before, they really took everything to another level....,1. The delivery is terrible process that has not succeeded twice in  row. ,2. I have had the impression they trey and do everything to just get that little bit out of you financial wise. ,3. Simple problems need the world from your part to solve. ,4. Technical issues and restrictions are of such nature that it discourages you to even want to solve them. ,Run away there are  better options on the market I'm guessing. ,What a tremendous dissapointment...","Hey Ismail,,Thank you for leaving a review.,First of all, we are sorry to hear you had a negative experience. ,We advise you to check the following guidelines for our card delivery.  Card deliveries can take up to 15 business days. We kindly ask that you check your shipping address is correct by going to 👤 My Account > Settings > Personal Settings > Shipping Address.,We advise you check that you have met the following conditions for your card delivery:, 1) Your name must be on the mailbox. If a different name is on the mailbox, please add it to the 'additional info' in your mobile app. You can also add your building number, floor number and door code to the 'additional address info' in your mobile app.,2) You nee to enter your postal code without any spaces.,3) Your address must be a residential address.,You can find more information about out card delivery on our support centre page here: (https://support.n26.com/en-eu/cards/order-and-delivery/when-will-my-card-arrive).,We take this type of feedback very seriously and would like the opportunity to discuss this further with you in order to resolve any issues you may still be experiencing. Can you kindly contact us via our Twitter support @N26_Support or you can also send us a DM on Facebook: (https://www.facebook.com/N26FR/). Please ensure to quote the code 90012  as a case has been opened for you and one of our dedicated team members will be on hand to assist you right away.,Best Regards,,Rose, Your N26 Support Team.",/users/5f60ccbfc5934c20d4ba4072,3,NL
N26,Rated 1 out of 5 stars,2020-12-05T15:22:14.000Z,This bank is a joke,"This bank is a joke I had an account with them for around two years I had a metal card which I paid 160.00 per year, because I did not used it I cancel and request a standard. because I do not go on line much ,I tryed to log in and my account is close.,after I contact them to find the reason I semply had a replay that my account was close due to fees, which no one ask or notified me. Try to ask explanations to support email and never answered.","Hi Paolo,,In accordance with the Terms & Conditions of your N26 account, the fee for a premium account is taken monthly on the same date. If there are insufficient funds, the agreed upon fees must still be paid. You may go into an unauthorised overdraft if this happens,You can also go into an unauthorised overdraft via card payment. If you make a payment with insufficient funds in your account, and the merchant doesn't have internet connection, the funds will be charged to your  card. This occurs because the payment terminal cannot detect the insufficient funds due to its lack of internet connection. Once the payment terminal recovers connection the money will be debited from your account. If you don't have sufficient funds at this time, you'll incur a technical/unauthorised overdraft.,We will always notify a customer if they remain in unauthorised overdraft for an extended period of time via email. If the account has not been balanced in the requested timeframe, it is possible that the account will be terminated.,Best, ,Lucy, Your N26 Support Team",/users/5fcba59f33b62e00193f5c15,1,GB
N26,Rated 1 out of 5 stars,2020-12-04T23:32:26.000Z,This is the most terrible customer service…,"This is the most terrible customer service that I have ever experienced Rudy, james, lorraine, dondre, and the list goes on these are supposedly supervisors and managers that have no idea what they're doing horrible customer service skills and all of the agents that I spoke to seem to be following the same exact steps. Never trust this Bank. I ordered a card November 18th today is December the 4th and I still have never received it I had such a hard time even getting through to somebody and then I still had to order a card and I'm waiting to cancel my account repeat do not trust this Bank!","Hey Gary,,Thank you for leaving a review.,First of all, we are sorry to hear you had a negative experience.,Our card deliveries can take up to 15 business days. If this is your first card please ensure you have topped up your account to meet the minimum balance required for card production. The one-time minimum balance depends on your account type below:,N26 Standard Account: Minimum 10€,N26 You Account: Minimum 9.90€,N26 Metal Account: Minimum 16.90€,We kindly ask that you check your shipping address is correct by going to 👤 My Account > Settings > Personal Settings > Shipping Address. We also advise you check that you have met the following conditions for your card delivery:,1) Your name must be on the mailbox. If a different name is on the mailbox, please add it to the 'additional info' in your mobile app. You can also add your building number, floor number and door code to the 'additional address info' in your mobile app.,2) You nee to enter your postal code without any spaces.,3) Your address must be a residential address.,You can find more information about out card delivery on our support centre page here: (https://support.n26.com/en-eu/cards/order-and-delivery/when-will-my-card-arrive).,If you are still having issues we would be more than happy to investigate this further for you. Can you kindly contact us via our Twitter support @N26_Support or send us a DM on Facebook: (https://www.facebook.com/N26FR/). Please ensure to quote the code 88410 as a case has been opened for you and one of our dedicated team members will be on hand to help you.,Best Regards,,Rose, Your N26 Support Team.",/users/5f85a33986e56d001ca2b68a,2,US
N26,Rated 1 out of 5 stars,2020-12-03T12:16:05.000Z,I'm moving to Germany from Nigeria and…,"I'm moving to Germany from Nigeria and already have my Visa. A friend recommends N26 and says I can sort everything out online. Everything goes well till it's time to verify my identity via a video call. My friend tells me she used her Nigerian passport and work visa for verification so I believe all will be well till I get on a call with some verification expert dude. He does not make it clear that all his questions should be responded to with just yes or no before he starts asking, then he rudely speaks over me when I start responding to one of his questions. Has this attitude like I'm bugging him through the entire conversation. When I show him my passport data page as he asks, He goes that my kind of passport is not accepted for verification. I'm confused so I flip to the other page to show him my Blue Card Visa, in case this was what he really needed to see. He pays me no attention, keeps speaking, says something about checking their website and just rudely ends the call. Very horrible experience for me.","Hey Oluwakorede,,Thanks for taking the time to leave your review.,First of all, we're sorry to learn of your negative experience and are happy to advise you further on our verification procedures.,As a licensed mobile bank, we're obliged to securely verify the identity of all potential customers. You can open an account if you have one of our current supported documents here: (https://support.n26.com/en-eu/account-and-personal-details/verifying-my-identity/how-to-prove-my-identity). ,You may also find this support page useful as it contains all the requirements needed to open an account with us: (https://support.n26.com/en-eu/account-and-personal-details/opening-an-account/how-to-open-my-n26-account).,If your document is not on our list this means unfortunately we will not be able to offer you an account at this time. Please stay tuned as we are always looking to add new documents to this list. We invite you to check out our  N26 Blog: (https://n26.com/en-eu/blog) for regular updates. ,We would also like the chance to get some more feedback from you in order to investigate this matter further and answer any remaining questions you may have. Can you kindly contact us via our Twitter support @N26_Support, we are very active here and are happy to provide you with further advice. Alternatively you can also send us a DM on Facebook: (https://www.facebook.com/N26FR/). Please ensure to quote the code 37182 and one of our dedicated team members will be on hand to assist you.,Best Regards,,Rose, Your N26 Support Team.",/users/5ed3dc03387d421635017d18,2,NG
N26,Rated 1 out of 5 stars,2020-12-03T08:33:37.000Z,Horrible bank,"I wrote here about my experience with N26 since few days and I got a good answer to contact service support again for help, fine.,I was in contact with service support, it should really called no service support.,It is just silly that people transfer money from N26 and according to service support, it takes 3 days and now 5 weeks and no help. ,Don't throw your money in this bank. Horrible.","Hey Mohamed,,Thanks for taking the time to leave a review.,We're sorry to learn of your negative experience and would like the chance to get some more information from you in order to investigate this further.,Can you kindly contact us via our Twitter support @N26_Support, we are very active here and are happy to provide you with further advice.  Alternatively you can also send us a DM on our Facebook: (https://www.facebook.com/N26FR/). Please ensure to quote the code 97035 as a case has been opened for you and one of our dedicated team members will be on hand to assist you right away.,Best Regards,,Rose, Your N26 Support Team.",/users/5e43194e7762da1994263d53,3,SE
N26,Rated 1 out of 5 stars,2020-12-08T12:21:18.000Z,N26 is not a reliable bank...Long term,"They have been closing people's account of recent, mine included, with no reason provided. Even when you reach out to their customer service, they won't provide any reason.,If you mind your bank closing your account anytime they want while you start looking for new bank and transferring all your information all over, please get a lasting bank, definitely not N26.,Not a reliable bank long term.,-----,In response to N26 reply...,There is no harm in carrying out compliance check, however, if you have found something wrong with a customer's account, I think you should be able mention the issue, if not, you can be accused of discriminating with interest in shutting down free accounts (word on the street says this is the plan).,If you send a mail to a customer saying their account violated EU regulation without actually mentioning what the violation was, how can the client defend whether or not you are right?,A normal bank will flag your account and ask questions as to what happened, at least you know why your account is being cancelled.,How do I know if I am guilty of what you are accusing me of, if I don't know what exactly it is.,I messaged the the customer service and they were like they don't know the reason for the cancellation as well and there is no one they can ask. Shouldn't the compliance team be involved?,Transparency is needed.","Hey,,Thank you for taking the time to leave us a review.,In accordance with European banking regulations, N26 must carry out regular routine compliance checks on user accounts. As a regulated institution, we are obliged to do this to ensure our user accounts are kept safe and secure. On occasion, the result of these compliance checks will indicate that we must terminate our business relationship with you. We apologise for any disappointment. ,You can find more information in our terms and conditions here: (https://docs.n26.com/legal/06+EU/01+Account/en/04account-terms-business-relationship-en.pdf).,Best Regards,,Rose, Your N26 Support Team.",/users/5fc7bddd0cf066001aff9051,1,DE
N26,Rated 1 out of 5 stars,2020-12-01T09:33:08.000Z,App full of bugs,"App full of bugs. Requires you to have notification settings on in order to verify payments. Then, does not link up with iOS settings in order to turn on notifications. Then, when you finally reinstall app to be able to turn on notifications, the verification process doesn't work. Then, (as a final kick) locks you out of the account for no reason... I see customer support is super poor from reading other reviews to not sure what to do.","Hey Clive,,Thanks for taking the time to leave us a review.,We're sorry to learn of your issues and would be happy to help you further.,To enable push notifications in the app please follow the guidelines on our support centre page: (https://support.n26.com/en-eu/app-and-features/app/how-to-get-push-messages).,If you have unpaired your device but have access to the same number, please log on to the Web App here: (https://app.n26.com/login). When prompted to confirm your login from the paired device please follow the below steps:,1) Select 'Help',2) Then select 'Send SMS Code'.,3) Once this is done go to My Account > A banner will show at the top prompting you to activate.,4) Once you've done this you can go back to your device and begin the pairing process.,If you are still experiencing any issues we'd be more than happy to take a further look into this for you and provide you with the next steps. You can contact us via our Twitter support @N26_Support or  you can send us a DM on our Facebook: (https://www.facebook.com/N26FR/). Please ensure to quote the code (57803) as a case has been opened for you and one of our dedicated team members will be on hand to assist you.,Best Regards,,Rose, Your N26 Support Team.",/users/55ca0fe40000ff0001d35d4f,12,GB
N26,Rated 1 out of 5 stars,2020-11-25T16:14:07.000Z,Scam!!! Scam!!! Scam!!!,"The most useless, aimless and scam organized bank in the world.  Stay away from,them!!!! They will steal all your money and close your account!!!","Hey Jake,,Thank you for taking the time to leave your review.,First of all, we are sorry to hear you had a negative experience. We would like the opportunity to get some further feedback from you.,We'd be happy to discuss your issues in more detail and help you with any further queries. Can you kindly contact us via our Twitter support @N26_Support, we are very active here and one of our dedicated team will be on hand to chat with you. You can also send us a DM on our Facebook: (https://www.facebook.com/N26FR/). Please ensure to quote the following code (95356) when contacting us as a case has been opened for you.,Best Regards,,Rose, Your N26 Support Team.",/users/5fbe82ca0ffb06001a1dad8b,3,DE
N26,Rated 2 out of 5 stars,2020-12-18T13:42:44.000Z,Not sure how many stars I should give…,"Not sure how many stars I should give this N26 bank. I give them 5 stars for being free, but 0 for customer support!,The registration process was flawless. However after I received my Debit card and put 100 euro on the account I could not order a Maestro card and not see the debit card details in the app. (Android but also iOS).,Contacted customer support over 6 times via chat.,Very slow response. Took hours to get them understanding the issue. But I am patient and persistent.,Every time a different answer was given for the same problem.,1st person: Unpair phone, delete app etc. This did not work. Opening a new chat.,2nd person: You have to make a deposit of 100 euro in one transfer (I did 10 euro first for Debit card and 90 after to get the Maestro card) Made a 100 euro deposit but that did not work either. Again had to open a new chat.,3rd person: You have to wait 24 hours before you can order a Maestro card.. Waited 24 hours, but nope no Maestro card.,Non of these solutions worked. They escalated my issue. After a few days waiting for the 'expert' to solve my problem I get this solution: Please unpair the phone and delete the app... ticket closed bye bye.,Seriously?!?! The problem had already been resolved in the meantime because it was clearly a problem with the app and not with my device.,Customer support needs to get some proper training and needs to become a hell of a lot better before I give this 5 stars.,*EDIT,As a response on the N26 comment below. You did not read or fully understand my review.. Just like customer chat did not understand.,I am Dutch, and I have €100 on my account. Yet I was unable to order the Maestro card. The option to swipe to the left/right at cards > get an additional card > was simply missing. Only Debit card was visible.,Those copy/paste solutions you guys spammed me with in the customer chat and again here as a response to my review ARE NOT WORKING!!,It takes a lot of energy trying to explain to your customer support that the flaw lies with the N26 app and not with the customer.,But you know what? It does not matter anymore since my problem has already been resolved after the bug was magically fixed in the N26 app (for both my Androind and iOS devices). ,I sincerely hope I never have to use N26 support again..","Hey Marcel,,Thank you for taking the time to leave a review.,We regret to learn that you had this negative experience.,We are more than happy to help you resolve any issue you may be experiencing and investigate this matter further for you. ,In order to be eligible for the Maestro card you need to have German, Austrian or Dutch Terms and Conditions. You must also have at least 100€ in the balance at the time of ordering the card. ,You can order this card by going to Cards > Get an additional Card > Maestro.,Can you kindly contact us via our Twitter support @N26_Support, we are very active here and are happy to provide you with further advice. Alternatively you can also send us a DM on Facebook: (https://www.facebook.com/N26FR/). Please ensure to quote the code (92213) and one of our dedicated team members will be on hand to assist you.,Best Regards,,Rose, Your N26 Support Team.",/users/5479a1c0000064000199cbbb,10,NL
N26,Rated 1 out of 5 stars,2020-12-02T16:28:06.000Z,Not able even to open account,"I have a very bad experience. I even was not able to open the account, because I am Lithuanian. Lithuania is in EU and is in EURO zone and the bank does not allow Lithuanians to have an account.","Hey Ignas,,Thank you for taking the time to leave your review.,First of all, we are sorry to hear you had a negative experience. ,As a licensed mobile bank, we're obliged to securely verify the identity of all potential customers. You can open an account if you have one of our current supported documents here: (https://support.n26.com/en-eu/account-and-personal-details/verifying-my-identity/how-to-prove-my-identity). ,You may also find this support page useful as it contains all the requirements needed to open an account with us: (https://support.n26.com/en-eu/account-and-personal-details/opening-an-account/how-to-open-my-n26-account).,If you meet the above requirements we'd be happy to discuss your issues in more detail and help you with your verification. Can you kindly contact us via our Twitter support @N26_Support, we are very active here and one of our dedicated team will be on hand to chat with you. You can also send us a DM on our Facebook: (https://www.facebook.com/N26FR/). Please ensure to quote the following code (84317) when contacting us as a case has been opened for you.,Best Regards,,Rose, Your N26 Support Team.",/users/540cc8e90000640001891f48,14,DK
N26,Rated 5 out of 5 stars,2021-03-06T19:59:37.000Z,I like it !!!,"I use the N26 app every day and I like it on all fronts so far.  I waited a while with a review.  I have no interest in the company or anything, but I think N26 is a very good bank with a great (debit) card that you can use to pay anywhere.  Rates are in all times more cheaper than you might expect.",,/users/5fbce4eb3cac66001af9b560,2,NL
N26,Rated 1 out of 5 stars,2020-11-24T18:25:55.000Z,TERRIBLE. and theft with first deposit,"TERRIBLE. Use another banking service!,Having deposited the first amount onto my recently open-end N26 account (via a till in a pound shop... since this was the only way to deposit cash in my vicinity, a district in a capital city, Vienna), I knew N26 would charge a percentage for having done so (something a decent bank would not) but I knew this in advance and despite this being an issue, decided I will give this bank a shot. I set up various domestic standing orders to leave this N26 account. however, three weeks after having deposited the money, I woke up to all of it having disappeared from my account. withdrawn at a cash point halfway across the world. ok, fraud unfortunately can happen. so straight away I contacted N26, was told where to find the links to documents I now needed to complete in order to retrieve my stolen funds. for more than a month I did not receive ANY communication back from N26. ,I contacted the chat assistants three times. one of them particularly incompetent and rude. threatening me with it being just out of courtesy to retrieve my monies. implying I better behave kindly if I wanted the possibility of being refunded the stolen money from N26, despite it being a very evident fraud (due to the geographic of the card use). ,following were various deductions from my N26 account by N26 for having incurred international bank charges and thereby being overdrawn. but still no peep regarding a resolve. or anyone really to acknowledge and confirm the dealing of my case. and the stopping of the persistent N26 charges for being overdrawn. first I was informed I would hear back after 2x weeks. when two weeks arrived I was told it would be 3. after 3 weeks I was told it would be SIX weeks before anyone would get back to me. finally, after 5 weeks someone contacted me and I finally received my money back. ,in the meantime I have had to go to the trouble of opening another bank account (with another bank of course), and canceling/setting up all standing orders again so my bills could go out. ,if you are looking for an ""international' bank card, DO opt for another... ,N26 use impolite language when speaking with their customers, patronising at times. ,their banking security precautions definitely appear to be sub-standard.,MONZO is a great alternative, I have used them for years, never a problem. but the grief I went through with N26 - definitely NEVER again.","Hey,,Thank you for taking the time to leave us a review.,First of all we regret to learn of your negative experience, we take this type of feedback very seriously and would like the opportunity to discuss this with you further in order to investigate this matter for you.,Can you please contact us via our Twitter support @N26_Support, we are very active here and our team is available to assist you right away. Alternatively you can also send us a DM on Facebook: (https://www.facebook.com/N26FR/). Please ensure to quote the following code (86182) as a case has been opened for you and one of our dedicated team members will be on hand to help. ,Best Regards,,Rose, Your N26 Support Team.",/users/5fbd501544c93b001a517b08,2,GB
N26,Rated 2 out of 5 stars,2020-11-24T11:15:28.000Z,"FALSE statements. NOT FREE, NOT in Minutes","The company states that one can get a ,Free bank account with N26: open yours in minutes.,This is FALSE. ,First IT IS NOT FREE, minimum 4,90 a month annually.,Second registration takes minutes.  HAVING A BANK ACCOUNT TAKES TWO DAYS!,This is fraudulent misleading advertisement on their end and when contacted they show no intention on changing it.","Hey Axel,,We apologise for your lengthy identity verification. ,Our signup flow will generally complete within a few minutes, after sufficient regulatory checks have been performed. As soon as your verification is complete, we’ll send you your N26 Mastercard, the delivery of which can take up to fifteen business days.,We'd like to point out the fact we also offer a free plan called N26 Standard. ,All of the relevant information about our various tiers can be found here: https://n26.com/en-eu/plans,Regards,,Tom, N26 Support Team",/users/5d4152fc9a2ed7178121f3a0,2,DK
N26,Rated 1 out of 5 stars,2020-11-21T13:31:14.000Z,Horrible experience.......... I am petrified.,"I just wanted to find out if this is truely a bank. I have been using your service for about 4 weeks now. Suddenly, I am denied the possibility to transfer or withdraw funds from my account. I can log-in and view my account balance but I'm not able to do any transfers or withdraw cash. A SEPA transfer I initiated since 4 days ago is still pending.......... Contact with support has not helped. How can one pay bills, rents, run his/her family with such a ""bank""? Terrible, very terrible indeed.","Hey,,Thank you for taking the time to leave your review.,In accordance with European banking processes, N26 must carry out regular and routine checks on user accounts. We sincerely apologise for the inconvenience this has caused you. These processes are followed to ensure our user accounts are kept safe and secure.,As a regulated bank, we are required to comply with legal and regulatory obligations. Sometimes, in order to meet those requirements we may need to freeze an account or a specific transaction. We'll never hold funds indefinitely and we'll also keep you as informed as possible whilst also adhering to our regulatory obligations.,Whilst we understand the concern you may have for the status of your account, we are unable to provide detailed information and support through this medium.,We will continue this correspondence via your registered email address in due course.,Best Regards,,Rose, Your N26 Support Team.",/users/5fb916984f5cab0019cc41c2,1,DE
N26,Rated 1 out of 5 stars,2020-11-21T00:28:01.000Z,N26 unable to provide me with Spanish bank statements,"Opened an account in Spain and needed bank statements in Spanish for the government. N26 said they can provide this.,I requested them several times, but they keep sending them to me in English. Each time they apologize and say they'll do better, but send the wrong thing again. ,Not to mention that the post option they use takes a week to get here from Madrid.,It has been several weeks and senior customer support have not been able to resolve it. I don't know what's going on there, but my trust has been eroded by this poor experience.","Hey,,Thank you for getting in touch!,First of all, sorry to hear you had a negative experience, we would like to help rectify this for you. ,Can you kindly contact us via our Twitter support @N26_Support, we are very active here and are happy to get this looked into for you right away. Alternatively you can also send us a DM on Facebook: (https://www.facebook.com/N26FR/). Please ensure to quote the code 87530 and one of our dedicated team members will be on hand to assist you.,Best Regards,,Rose, Your N26 Support Team.",/users/57b1bcd30000ff000a3ae9b8,107,ES
N26,Rated 1 out of 5 stars,2020-11-20T18:05:43.000Z,Horrible Bank…,"This is horrible Bank to do business with. I am located in Newark New Jersey. I had seven unauthorized transactions on my debit card from the Philippines. On October 28th 2020 we are now in November 20th 2020. And they are still investigating on how to get my money back.. they do not reach out with correspondence in time they make you wait an excessive amount of time to get your money back or you continue to fight for your money like I am doing now. Supposedly my money is protected by $280,000 but they don't want to pay me back $1,682. this is not how a regular Bank works another bank would have given you your money back and then track down the fraudulent transactions this Bank sucks I do not recommend for anybody to use it or even think about using it I will be closing my account the minute they deposit my money back. I will continue to write bad reviews about this company on every Facebook page Twitter Instagram any social media that is available until I get my money back.",,/users/5fb803f9f145bd001bcefcfa,1,US
N26,Rated 1 out of 5 stars,2020-11-19T12:22:34.000Z,Horrible and racist discriminatory…,"Horrible and racist discriminatory policies! They will not allow registration depending on your nationality even though you work and pay taxes in Germany, which is against the law but they do it using a loophole. ,I’m pretty sure those people at N26 are some of the worst on earth. Stay away. Don’t support fascists!,They replied saying they can't support some documents, but all other digital banks support those, they can if they want to, but guess what, they don't and they don't care!,The government should not allow those terrible people to deny customers. The media or the courts should annoy them!","Hi Liam,,As a regulated banking institution, we are obliged to securely verify the identity of all potential customers. In order to verify your N26 account, it's necessary to hold one of our currently supported documents. Without one of these, opening an N26 account is not possible.,You can find the list of supported documents in Germany by pasting the following link into your browser: https://docs.n26.com/cs/Support%20Center/Verification/201804-supporteddocs-DE-EN.pdf,We are always working to add more accepted documents to our supported list, however this can take time. We hope to be able to onboard you in future, and we encourage you to keep an eye on the above list.,Best Regards,,Lucy, Your N26 Support Team",/users/5b23c6ac4de5666d342462da,8,SE
N26,Rated 4 out of 5 stars,2020-11-18T10:28:24.000Z,"If you want to avoid big bank fees, a good option","Was very easy to open an account online and once a deposit was made, my card was on the way. I don't need a payment terminal or credit card with this account and linked with Tranferwise is a perfect, low cost solution.,It did take a few days for my card to arrive, but that was not an issue.",,/users/5fb4f70e71a5830019292186,1,NL
